sample_index,id,sample_id,client_id,sentence_id,primary_accent,clip,audio_duration_sec,direct_runtime_sec,direct_generation_runtime_sec,direct_prepost_overhead_sec,direct_realtime_factor,generated_token_count,generation_limit_reached,runtime_scope,direct_status,direct_error
3336,,spk_1504,,7dab0a6738f18cf11e35d5eedffc8b14d72a927902406f5e3e8d890f557a7a4c,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_18518357.mp3,2.76,0.980314003998501,0.954544000000169,0.02577000399833196,0.35518623333279026,8,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3337,,spk_0994,,dda0d74ff07bb1624b48b5950707f317fe1f0d330706d8845cf2942de18cabfe,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_17336953.mp3,4.44,1.1549303440006042,1.118185948998871,0.03674439500173321,0.2601194468469829,17,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3338,,spk_1500,,0fabb84583cce914a9753310ed471e89,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_17256521.mp3,2.52,0.631199382001796,0.6147644849988865,0.016434897002909565,0.25047594523880795,7,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3339,,spk_0340,,06d55d8182185f2e8489f9e7043fca5846353afe692ddf1325d0d36568274250,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_569340.mp3,2.568,0.7165208549995441,0.6978765410021879,0.01864431399735622,0.27901902453253274,12,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3340,,spk_0425,,e2e03243aada68b757ec6ab6d6e171eb3abb71c0898ce01e857c3616d4aeee6b,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_17563863.mp3,3.096,0.7709284960001241,0.7503599310002755,0.020568564999848604,0.24900791214474294,12,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3341,,spk_0837,,24b15de27b3f9aa747d6f09005b3d91d30ad162c43f54500ec762159ec40a3a3,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_19791327.mp3,6.264,0.9207477159980044,0.8874076709980727,0.033340044999931706,0.14699037611717822,18,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3342,,spk_0871,,13865ebe2cf6bc556d7e2dc301df1e2e0b9b6fcaca9b53c3b7fe1c018722a4ab,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_19355996.mp3,8.4,0.9401096569999936,0.8927793719994952,0.04733028500049841,0.11191781630952305,19,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3343,,spk_1396,,a47886574acebc2aca2810349172419ba556a0d936588811b4ce2be0adda3bf2,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_214493.mp3,2.592,0.7562015540024731,0.7391414530029579,0.01706010099951527,0.291744426698485,13,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3344,,spk_1410,,44ac5fd5df33cc313d1a89091d7ffb2a6820385abac8087639094fa4fff3283d,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_19509.mp3,7.296,0.9501497490018664,0.9147472889999335,0.03540246000193292,0.13022885814170318,20,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3345,,spk_1528,,45d6ec079da793b0e4a1496eee269872dff6240a35f40b6366f98b9624f3ceab,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_54417.mp3,6.504,0.906482688998949,0.8727213400015899,0.033761348997359164,0.13937310716466006,19,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3346,,spk_0484,,8edd684019447b904c85c9d254b5f883fff0d4b6435492dfce2379ae4f31659d,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_17391611.mp3,3.264,0.8474963030021172,0.8171997880017443,0.030296515000372892,0.2596496026354526,16,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3347,,spk_0284,,305451a9675db859772e72373ae4c85d60b4ebc6ed48affce5642870bb9a5b7c,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_503949.mp3,6.024,0.8511940739990678,0.8204166850009642,0.03077738899810356,0.14130047709147872,16,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3348,,spk_0340,,5a82b450421f8167d490d134ac6cec028bd1ab2f4aa7474ebcfb41b2782abe94,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_569372.mp3,4.392,0.9498390679982549,0.9231373039983737,0.026701763999881223,0.21626572586481213,20,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3349,,spk_1228,,216f570b10362653cfd56983812e3f220669c0f5d39448d4990530ed6769abf1,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_19726336.mp3,5.832,1.239363337001123,1.1880966190001345,0.051266718000988476,0.21251086025396485,17,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3350,,spk_1571,,04bae1827afb91671e84d52ff76ca21916caf1df8a975ddbe9a8b8c2d12339ce,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_498089.mp3,2.256,0.9787321609983337,0.9536813060003624,0.025050854997971328,0.43383517774748837,10,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3351,,spk_1410,,787df3475f730f17c79dc68e73c95a33383f3183f6db2446c0f59218854eebc3,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_19532.mp3,3.576,1.1373155569999653,1.1061961149971467,0.031119442002818687,0.31804126314316705,11,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3352,,spk_1504,,15574742a835dd941a6f2896e2d3a57425dfd4ffb97e8c128d6056ed9da479b8,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_18518339.mp3,2.76,0.8195780530004413,0.791907673003152,0.027670379997289274,0.29694856992769614,9,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3353,,spk_1367,,a548b045ea8f9ad53c1c5f88c67f7df25902e1fe5f2e1d37c939ca76aaabe6de,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_18512279.mp3,3.384,0.6298473140013812,0.6084110609990603,0.021436253002320882,0.18612509279000625,8,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3354,,spk_0869,,f231875463eaaff23ed909aa6802bfe4,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_17272493.mp3,8.616,1.2401713029976236,1.1967029810002714,0.04346832199735218,0.14393817351411603,30,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3355,,spk_0681,,02882301985c73a4448d8b8d18a4c144d271135f52552e7e97e8b3f50cae5ccf,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_186522.mp3,5.952,0.9930835090017354,0.9608836269981111,0.032199882003624225,0.16684870782959263,22,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3356,,spk_0405,,d6386f8cae3fb56a70a97ea176d10374,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_17271699.mp3,9.12,1.0426613249983347,0.997245517999545,0.045415806998789776,0.11432689967087005,22,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3357,,spk_1533,,2d7eba5607ee4562ecb89f55b340a5cdd37cc63b4f2e896634023babe37f4ef5,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_20031509.mp3,4.56,0.9083826380010578,0.8830068400020537,0.025375797999004135,0.19920671885988112,19,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3358,,spk_1367,,6d06eb53221b3d5f07fa262760ee4953857fb2be3b0eb3098558e0ed4e2f820b,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_18512212.mp3,4.728,0.8508674500008055,0.8209566669975175,0.02991078300328809,0.1799635046533007,17,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3359,,spk_1461,,66433dfd6e5cde3ea25c9e42dcebbb3d5d1063d7285096160d6fb744fdc9ff9c,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_46109.mp3,2.616,0.653533751003124,0.6373485439980868,0.016185207005037228,0.24982177026113303,10,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3360,,spk_0896,,9a243d5954d8a22a1569c18c304acf0e72e6d29e6d33dedb840f126ec105bc27,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_18341798.mp3,6.336,0.9558026320009958,0.9069062320013472,0.048896399999648565,0.1508526881314703,20,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3361,,spk_0829,,89225d78ab4cc74478ff9d4313354c631ae44a1be9d93d1f30cbed87df09d0c7,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_418300.mp3,3.192,0.8110203960022773,0.7911764589989616,0.01984393700331566,0.2540790714292848,16,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3362,,spk_0930,,a80d080440fecb7655dbfe68cd86c38ac72f4e7d637fcc865a7c76e40ae61c06,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_521690.mp3,3.504,0.7562070149979263,0.7346851840011368,0.021521830996789504,0.2158125042802301,13,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3363,,spk_0178,,14aa25e795d5d676f9d7fc7c0cda8f32e805a85086cba271415bf9f6260e9708,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_19409121.mp3,5.928,0.8746813610014215,0.8424185850017238,0.032262775999697624,0.14755083687608325,13,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3364,,spk_0178,,08d1c422506d110bdb9761aab15729122965143d643f0c7e8d7fac98c0846acb,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_18884089.mp3,7.584,1.4289002109981084,1.364181067001482,0.06471914399662637,0.18840983794806282,18,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3365,,spk_0899,,24746b32c40fc2e5658392ee58d547eb80030ddac95724f74519dc21a0eb300b,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_19783949.mp3,5.928,1.3473261770013778,1.2893229870023788,0.058003189998999005,0.22728174375866697,18,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3366,,spk_0837,,24b2399f858c68533f40d740270fcc4c7d972e66e14da1b7f7b9201c93d31f88,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_19791303.mp3,7.824,1.2933783150001545,1.2263660819990037,0.06701223300115089,0.16530908934051056,19,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3367,,spk_0889,,f923fc1e8f39bd9da5ece12c87a86d5cebd874bf188249b90be14c61ffd54cbb,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_618380.mp3,2.592,0.7547161580005195,0.7377609649993246,0.016955193001194857,0.29117135725328686,14,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3368,,spk_0820,,0668f2fbb3a194e568487d19c2ad00c3c4e24f0f54c70b710f5dddddffd92618,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_18835243.mp3,8.28,1.1850095609988784,1.1445567870032392,0.04045277399563929,0.143117096738995,19,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3369,,spk_0068,,af1bade7770d20ff14a840631553758ab4282855a1233a66a58f0577b68e5eec,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_533270.mp3,6.384,1.2241364319997956,1.1913446630023827,0.03279176899741287,0.19175069423555693,31,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3370,,spk_0035,,b22af9f0e284d4d4abdd01bd7099ba0cb3a659a858e155ce321f65140f22678b,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_635082.mp3,4.464,0.7944377079984406,0.7707042599977285,0.023733448000712087,0.17796543637957898,15,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3371,,spk_1399,,3c52ba38de56f56a143863d3e3d88053284b81f6e45ae5af7eeb1b3993b5ebba,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_575105.mp3,6.024,1.210173889001453,1.1735421960001986,0.03663169300125446,0.20089207984751878,28,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3372,,spk_0484,,566432b9c914c589546d67c45efa1fea38819142ab8b57d3c95a055ae0e38474,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_17391782.mp3,4.896,0.8552886789984768,0.8280076820010436,0.02728099699743325,0.17469131515491765,17,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3373,,spk_1015,,2c4a3596b0a505023ce6bcb1bf91bac6c0c33ace8efec6fe01049aeefc53d507,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_20002030.mp3,7.272,0.9884971880019293,0.9484809089990449,0.0400162790028844,0.13593195654591986,21,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3374,,spk_0213,,5d72597880ca8e250fb7221b8ebc1c5342e8910173d540fa6c5d60b953cc2607,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_575900.mp3,2.52,0.6392146870020952,0.6178819650012883,0.021332722000806825,0.2536566218262282,9,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3375,,spk_1424,,207ca622f97cee06308ba1341374687dfa9f5aefd461c2e12b3102afa57cbd76,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_19713588.mp3,8.328,1.1876262900004804,1.1388008550020459,0.0488254349984345,0.1426064229107205,29,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3376,,spk_0994,,96749cd904b3c5ed9542860bc8ea9cfa26da123fb1be5d5902bafb7f136c2531,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_143998.mp3,3.048,0.7765360199991846,0.7570163979980862,0.01951962200109847,0.2547690354328034,11,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3377,,spk_0582,,2de998dac497e87bab254dc28e59b73f14d86febbc92d7f9c9fb048744256169,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_20048213.mp3,6.216,1.4150670439994428,1.3679734870020184,0.04709355699742446,0.2276491383525487,21,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3378,,spk_1016,,7ec7721a6e2212db433442dbc082852ee0ec2e0282475d0456bb5cd2afd181a7,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_10051.mp3,8.496,1.2495000250019075,1.1779594820000057,0.07154054300190182,0.14706921198233375,14,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3379,,spk_0125,,101cf3b9a32ecd34827f482827a6eb5544ee5630e28fa8f0bb3565cf945da988,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_19181575.mp3,7.416,1.2876706369970634,1.2274618560004456,0.06020878099661786,0.17363412041492224,17,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3380,,spk_0249,,b07be0900faeaa51dddc8b6aca2563395bc386b8436800b327302101ae46ce91,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_18014311.mp3,5.472,0.7441572550014826,0.7141163730011613,0.03004088200032129,0.1359936504023177,12,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3381,,spk_0268,,a80a607e4e2ede7b302a9c65be4ede7c62379fa31847f05552e501d4d555bf34,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_1537595.mp3,3.216,0.7452807200024836,0.7251622719995794,0.020118448002904188,0.23174151741370758,13,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3382,,spk_1533,,2d88df3f7d9c8311e692e07a3008d1ee3980029741b95d2c48b107b851913560,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_20031292.mp3,3.936,0.9392245460003323,0.9151688129968534,0.024055733003478963,0.23862412245943404,20,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3383,,spk_0994,,ce93f3860254ac0cdb1b88112da1d21443c2bed2a119570bcb863ec9adedd0de,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_144007.mp3,4.632,0.7459596989974671,0.7202036150010827,0.025756083996384405,0.1610448400253599,12,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3384,,spk_0425,,b8ca70cb4baa94de54ff9bab106ba01166f6883eb19ee61a74cf97f430bb1762,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_17563740.mp3,5.184,0.785486889002641,0.7562019750002946,0.02928491400234634,0.15152139062550943,13,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3385,,spk_1396,,be36f0f45433a4717d49bff1dffccf48a70d830bb382a54546970c4372e9d903,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_214502.mp3,5.736,0.8185525160006364,0.7892445709985623,0.02930794500207412,0.1427044135287023,16,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3386,,spk_0749,,2a894efc08ecf2501f26ac4e325e9ec1fd3b6641d2f0164ab152a3ae9eb21d67,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_19962419.mp3,4.896,0.81050561200027,0.7828204760007793,0.02768513599949074,0.16554444689548,16,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3387,,spk_0153,,c69e14d3518b731a266d6763cef7eb23f967ebc4ba7140f42abb984d57c65df9,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_614834.mp3,6.384,0.9884161689988105,0.9552841389995592,0.033132029999251245,0.15482709414141768,22,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3388,,spk_1308,,4e7233eb9bf34330df26229835b95876dca5e8f0fb9df9364a347f82f9f7dcc2,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_17252948.mp3,3.096,0.6996744550015137,0.680710235999868,0.018964219001645688,0.22599304102116075,11,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3389,,spk_0153,,ebe7824548d0e8081059619ab2b75454a65e6acb45eae3ec0dd913f43a02f033,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_614841.mp3,3.816,0.7277882130001672,0.7061586269992404,0.021629586000926793,0.1907201816038174,12,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3390,,spk_0111,,050b40693804bb1d6b2410fa3200e25ef0e3a353ac08c5d2989d01703174e702,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_18472595.mp3,4.104,0.6105997459999344,0.5889950119999412,0.021604733999993186,0.14878161452240116,8,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3391,,spk_0253,,c601ef359df60891efcd292c5876e9d224531b80ec32821c8c06dcd738642cdb,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_17926036.mp3,2.736,0.6224170219975349,0.6046177860007447,0.01779923599679023,0.22749160160728613,8,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3392,,spk_0188,,001ccd8263d9d85a1ef965d62cbb628dec60727548523c53b0fdbb8ed30e6978,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_18672222.mp3,5.856,1.3087014510019799,1.2755294390008203,0.0331720120011596,0.22348043903722334,23,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3393,,spk_0829,,31a964b1abcc66ac46564cfe9352b16568f837304829705c72bab630b8f214b8,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_16666094.mp3,3.0,1.1153352629989968,1.0822848140014685,0.03305044899752829,0.37177842099966557,12,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3394,,spk_0933,,2a82a87493dc776b6e18da63fbe2957415cca98aa863b2b50f0b3ce9c824419f,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_17880396.mp3,6.432,1.8146613850003632,1.7575280390010448,0.05713334599931841,0.28213019045403653,27,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3395,,spk_0829,,ebf6f1502cdb2887b4141c101ba5da6eaeee1c2336dcafb9b402d9d5cf8f20d8,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_16666061.mp3,3.144,0.8126607549966138,0.7880734809987189,0.024587273997894954,0.2584798839047754,15,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3396,,spk_0820,,3a284f5ed90914adc01ebab8a4c3f0b613695845e91a83ea4d7206bafb115408,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_18482698.mp3,3.768,0.6142683990001387,0.5915900990003138,0.022678299999824958,0.16302239888538714,8,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3397,,spk_1504,,d71926f3df6596b3ed479eda80f36fe7ae0914b7502f3407694eb4f00ad6d336,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_18518328.mp3,3.528,0.769930034999561,0.7493249990002369,0.020605035999324173,0.21823413690463747,13,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3398,,spk_0035,,a7ae6faa29338fda290c1e5734b35e6f425d512ad9486947e9451f537718e114,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_635081.mp3,2.76,0.6262713319993054,0.6084931659970607,0.01777816600224469,0.22690990289829907,8,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3399,,spk_0284,,de010942cf769670a3d1225b96e47a52c862596853361891b5406c0f86f6e491,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_504009.mp3,3.768,0.6680648789988481,0.6445472000013979,0.023517678997450275,0.17729959633727393,10,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3400,,spk_0188,,0024c9113a1743b870462793383c72ce10c79b639328b45ada3c893bac17a3cd,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_18672291.mp3,5.616,0.8460360640019644,0.8044261819995882,0.04160988200237625,0.1506474472937971,16,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3401,,spk_0277,,a556c87615d52fd780efffb166496c5ca790bd0a694730ffba7faa20f6fa5221,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_575355.mp3,7.104,1.0969724220012722,1.0604324600026303,0.03653996199864196,0.15441616300693584,26,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3402,,spk_1367,,2c6c89101403907463e2e5b6f7ca13f3d9ccbf8a52968351bf388067a433a9ef,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_18512178.mp3,4.728,0.7575523480008997,0.7321292399974482,0.02542310800345149,0.16022680795281297,13,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3403,,spk_0484,,8eab7e5d26bea4e61f588d334c70a27ae04fe2c7854f289014c2f34f07070ce1,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_17385009.mp3,3.504,0.7679929660007474,0.7447095560019079,0.023283409998839488,0.2191760747719028,12,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3404,,spk_0064,,b8bb448cb05b5d10df276dedef2f45f7,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_17268537.mp3,5.424,0.6624432639982842,0.6341868970012001,0.028256366997084115,0.12213187020617335,9,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3405,,spk_1367,,2cb395b823de246a60fd70cfeaa95b3a654fa767f072674782f1e9baeef532c8,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_18512207.mp3,3.72,0.7596286759981012,0.7239633789977233,0.035665297000377905,0.2042012569887369,13,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3406,,spk_0764,,f453893670e82454b66652af19dda95fcae97e1f30206a7a21afcf5aa79499d0,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_45295.mp3,4.824,0.9176295569996,0.8915166020015022,0.026112954998097848,0.190221715795937,19,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3407,,spk_0233,,2cd30ded3b90280666522db1aac68308f5e50ef93b49366a5a3c3da2c4f51860,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_20012504.mp3,5.448,0.7908281430027273,0.7592002419987693,0.03162790100395796,0.1451593507714257,10,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3408,,spk_0757,,1eab9259c36caca95df350947f22d1aa4ef661e63080d330c89dafbe593de04d,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_168720.mp3,5.76,1.3125096280018624,1.2579505469984724,0.05455908100339002,0.22786625486143447,16,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3409,,spk_0340,,495634263cd5838893eee70e4792589e095416360fd5720b9a4af683359502a8,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_569364.mp3,3.36,1.178547711999272,1.1495141279992822,0.029033583999989787,0.35075824761883095,15,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3410,,spk_0837,,24c231f4f7891e4fc2a34cefc7e48e1c02905f094586c0a105480687c2ce2775,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_19791317.mp3,5.256,1.3743146710003202,1.3312827150002704,0.04303195600004983,0.2614753940259361,22,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3411,,spk_0829,,a07fe8ae1a746230d26d15484779c7c04fd04cae41f70101692873bfab999e89,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_418320.mp3,2.328,0.6162893900000199,0.6012758430006215,0.015013546999398386,0.2647291194158161,8,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3412,,spk_0125,,101231ce7c795eb81afcaa3187dcbe394215d9645934f721f7ab6bdc647b0c36,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_19181704.mp3,5.952,0.8627085190018988,0.8318649270004244,0.030843592001474462,0.1449443076280072,16,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3413,,spk_0054,,0bc8ec83720d2856f21407a2ad47246b745b5d1ac617ab3ea767e4fe25de03f1,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_18995857.mp3,5.592,0.8005458490006276,0.7700034840017906,0.030542364998837,0.14315912893430396,14,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3414,,spk_1367,,9f989d15a1ffb8b2cee258825302974657d84c883e889ce34a214b756afd19a8,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_18512217.mp3,3.432,0.8818527939984051,0.8610137270006817,0.02083906699772342,0.2569501148014001,18,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3415,,spk_0320,,fae778a91ae4b61cf11305b0e853d562e091b244e645e32b33c6b379c416938f,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_579755.mp3,5.112,0.936733283000649,0.908629726000072,0.028103557000576984,0.1832420350157764,20,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3416,,spk_0397,,1ad7365e788a59522bf217e3b8774b4de396f86d836e26a50ca84efd0623b393,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_698477.mp3,3.936,0.6348853290000989,0.6120510310029204,0.02283429799717851,0.16130216692075683,8,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3417,,spk_0484,,b7ffa7fb2627031faa03077bf84bab914aa3f8f0e5de635af0225f5b5896b192,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_17391637.mp3,2.184,0.612662838997494,0.5976584829986678,0.015004355998826213,0.28052327792925547,8,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3418,,spk_1167,,91a033b0da8d9a704bc1d66f9d0784af0610958f3d53f79e2ebc576cb180d915,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_38300910.mp3,3.528,0.5793428649994894,0.5587333980001858,0.02060946699930355,0.16421283021527477,6,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3419,,spk_0952,,5b4b3183428fbdd0078d6ae2d67631937427592dfb47f67f0c15a1f3b5f3630a,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_17147809.mp3,2.64,0.64316260600026,0.6267465630007791,0.01641604299948085,0.2436221992425227,9,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3420,,spk_0284,,336db9f69e15fbb43a4d2a9650a55011adaadb7748ad2c61a7f1694cb09a51da,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_503951.mp3,9.024,1.033009126997058,0.9843652159979683,0.04864391099908971,0.11447352914417755,20,False,audio_load_to_text_decode_end_to_end_pipeline,success,
3421,,spk_0078,,48f29ae29206cdd13eb8ae87e9755578,"Southern African (South Africa, Zimbabwe, Namibia)",common_voice_en_17283565.mp3,2.376,0.6486062570002105,0.6335866439985693,0.015019613001641119,0.272982431397395,9,False,audio_load_to_text_decode_end_to_end_pipeline,success,
