sample_index,id,sample_id,client_id,sentence_id,primary_accent,clip,audio_duration_sec,whisper_runtime_sec,whisper_generation_runtime_sec,whisper_prepost_overhead_sec,whisper_generated_token_count,whisper_generation_limit_reached,asr_status,asr_error,nllb_runtime_sec,nllb_generation_runtime_sec,nllb_prepost_overhead_sec,nllb_generated_token_count,nllb_generation_limit_reached,mt_status,mt_error,cascade_stage_sum_runtime_sec,cascade_generation_sum_runtime_sec,cascade_realtime_factor,runtime_scope,cascade_status,cascade_error
4060,sample_4061,spk_0297,,1e1ff020112d05bf540c0077c96cf590d1a277d769333c0a9734f782b53f3c05,United States English,common_voice_en_19672838.mp3,4.872,0.7832523630004289,0.7414293040001212,0.041823059000307694,12.0,False,success,,0.6457312080001429,0.644539334000001,0.0011918740001419792,22.0,False,success,,1.4289835710005718,1.3859686380001222,0.29330533066514203,staged_whisper_pipeline_plus_nllb_pipeline,success,
4061,sample_4062,spk_0671,,298733f9dc17b98c85a7dbe79d43f0c2cb2f50cb674dc57b10896577b05a5c2b,United States English,common_voice_en_662264.mp3,3.096,0.5581440370006021,0.5359330689998387,0.022210968000763387,7.0,False,success,,0.558407600999999,0.557388773000639,0.001018827999359928,16.0,False,success,,1.116551638000601,1.0933218420004778,0.3606432939278427,staged_whisper_pipeline_plus_nllb_pipeline,success,
4062,sample_4063,spk_0739,,22da10e5b681aeea680e3378e2dfee2142affcb5b3dd3ac97b07751d3329096a,United States English,common_voice_en_17768721.mp3,2.664,0.5109874359995956,0.48977752399969177,0.021209911999903852,6.0,False,success,,0.3193644029997813,0.31840552399989974,0.0009588789998815628,13.0,False,success,,0.8303518389993769,0.8081830479995915,0.31169363325802435,staged_whisper_pipeline_plus_nllb_pipeline,success,
4063,sample_4064,spk_0344,,80b033439b2d60e9d1c487bab1e38186,United States English,common_voice_en_17265001.mp3,6.384,0.7135824630004208,0.6872098840003673,0.02637257900005352,12.0,False,success,,0.41577025200058415,0.41475564199936343,0.001014610001220717,18.0,False,success,,1.129352715001005,1.1019655259997307,0.1769036207708341,staged_whisper_pipeline_plus_nllb_pipeline,success,
4064,sample_4065,spk_0328,,57e24430c1bd50ad0343c524c9c5f44fc1e930fe8860cfd96e66502c39de0c47,United States English,common_voice_en_17399272.mp3,3.864,0.7156237610006428,0.6924288860000161,0.02319487500062678,12.0,False,success,,0.38954368800114025,0.3867630589993496,0.0027806290017906576,17.0,False,success,,1.105167449001783,1.0791919449993657,0.2860164205491157,staged_whisper_pipeline_plus_nllb_pipeline,success,
4065,sample_4066,spk_0721,,b33df4c930d32024f3711c2d89049164a91d50919bebae736b325af6d14970fd,United States English,common_voice_en_654901.mp3,5.088,0.7695944390006844,0.7398153099993579,0.02977912900132651,14.0,False,success,,0.3476066080002056,0.3445524150010897,0.0030541929991159122,15.0,False,success,,1.11720104700089,1.0843677250004475,0.21957567747659001,staged_whisper_pipeline_plus_nllb_pipeline,success,
4066,sample_4067,spk_1049,,5152a047512675682baa43f5067e08d8e7439787bda1b2ca68f5781815c442dd,United States English,common_voice_en_18649740.mp3,3.576,0.604957600000489,0.5819208220000291,0.02303677800045989,9.0,False,success,,0.2514181930000632,0.25025879299937515,0.0011594000006880378,11.0,False,success,,0.8563757930005522,0.8321796149994043,0.2394786893178278,staged_whisper_pipeline_plus_nllb_pipeline,success,
4067,sample_4068,spk_0141,,f1243c59245a1863a5629e8e162488eb915f765345bfeb43523ce8f6778df095,United States English,common_voice_en_365491.mp3,3.432,0.6343023979998179,0.6112635239996962,0.023038874000121723,9.0,False,success,,0.29320927699882304,0.29203977399993164,0.001169502998891403,13.0,False,success,,0.927511674998641,0.9033032979996278,0.27025398455671357,staged_whisper_pipeline_plus_nllb_pipeline,success,
4068,sample_4069,spk_0604,,17655f0d7e8113940f03f4fb69cc431e19a28f2f4e8ebc904bdd7704eb34a0ef,United States English,common_voice_en_19511674.mp3,4.896,0.7885835340002814,0.7629130529994654,0.025670481000815926,15.0,False,success,,0.3523192619995825,0.35100525099915103,0.001314011000431492,15.0,False,success,,1.1409027959998639,1.1139183039986165,0.2330275318627173,staged_whisper_pipeline_plus_nllb_pipeline,success,
4069,sample_4070,spk_0225,,7ca3aee27be6151c520c885b4e3134eb,United States English,common_voice_en_17283148.mp3,2.76,0.48562985100033984,0.46327400599966495,0.02235584500067489,5.0,False,success,,0.18272210400027689,0.18175541999880807,0.0009666840014688205,8.0,False,success,,0.6683519550006167,0.645029425998473,0.24215650543500608,staged_whisper_pipeline_plus_nllb_pipeline,success,
4070,sample_4071,spk_0948,,6e837490c7d2b078e1c195ba36f14ebe5d3626ac28d6fdab9d974189b1306550,United States English,common_voice_en_489089.mp3,3.168,0.5320439979996081,0.5101147750001473,0.021929222999460762,6.0,False,success,,0.18878070900063904,0.18581825599903823,0.0029624530016008066,8.0,False,success,,0.7208247070002471,0.6959330309991856,0.2275330514520982,staged_whisper_pipeline_plus_nllb_pipeline,success,
4071,sample_4072,spk_0409,,2890435fba31cbae089fdd967645953a38ff807515e47589e08b45c4dc4360fc,United States English,common_voice_en_19909473.mp3,6.816,0.8239420970003266,0.7944713279994176,0.02947076900090906,16.0,False,success,,0.39660813199952827,0.39549108400024124,0.0011170479992870241,17.0,False,success,,1.2205502289998549,1.1899624119996588,0.17907133641429795,staged_whisper_pipeline_plus_nllb_pipeline,success,
4072,sample_4073,spk_1450,,c832f7d967417c842b3ef5f6c98bf86363d0bfecaa3b47f7fbecb362142edfd9,United States English,common_voice_en_615363.mp3,5.112,0.8663499639997099,0.842593000999841,0.023756962999868847,17.0,False,success,,0.35342793199924927,0.35231371999907424,0.00111421200017503,15.0,False,success,,1.2197778959989591,1.1949067209989153,0.2386106995303128,staged_whisper_pipeline_plus_nllb_pipeline,success,
4073,sample_4074,spk_0953,,7ccdbadd5b675d2c93d492c1a8d97427d42546ed231556dfaa25a1478e4ca089,United States English,common_voice_en_17955666.mp3,3.504,0.6948333319996891,0.6687921980001192,0.026041133999569865,11.0,False,success,,0.3436560810005176,0.34103148100075487,0.0026245999997627223,15.0,False,success,,1.0384894130002067,1.009823679000874,0.2963725493722051,staged_whisper_pipeline_plus_nllb_pipeline,success,
4074,sample_4075,spk_1151,,3130b23a1b1dd868c95b759bc5f400863eb4fe08974d4ab7143f932d1c387895,United States English,common_voice_en_699564.mp3,2.064,0.5460063749997062,0.5262305659998674,0.019775808999838773,7.0,False,success,,0.2612140649998764,0.26012497800002166,0.0010890869998547714,11.0,False,success,,0.8072204399995826,0.786355543999889,0.3910951744184024,staged_whisper_pipeline_plus_nllb_pipeline,success,
4075,sample_4076,spk_1289,,b2044f6e55be17a67b0a979f3bab427c67ba9ca08ee7c651d609bdd81adfefe9,United States English,common_voice_en_2656.mp3,2.592,0.6456704720003472,0.6245989009994446,0.021071571000902622,7.0,False,success,,0.19214778800051135,0.19109389100049157,0.0010538970000197878,8.0,False,success,,0.8378182600008586,0.8156927919999362,0.32323235339539297,staged_whisper_pipeline_plus_nllb_pipeline,success,
4076,sample_4077,spk_1550,,98e95a586153debcff7965a7b3dd24ce9266c41d75a1f06bc59d0a3710b7bb7c,United States English,common_voice_en_597956.mp3,4.608,0.9441507490000731,0.9121542310003861,0.03199651799968706,13.0,False,success,,0.34188426900072955,0.3405364130012458,0.001347855999483727,15.0,False,success,,1.2860350180008027,1.2526906440016319,0.2790874605036464,staged_whisper_pipeline_plus_nllb_pipeline,success,
4077,sample_4078,spk_0351,,be2ade5b7558f3337fcf1c7281d9ef4b340bd7c9815e0ece089e5886a12385e5,United States English,common_voice_en_17843153.mp3,3.24,0.7688662800001111,0.7420791950007697,0.02678708499934146,10.0,False,success,,0.3649437579988444,0.3636859080015711,0.001257849997273297,16.0,False,success,,1.1338100379989555,1.1057651030023408,0.349941369752764,staged_whisper_pipeline_plus_nllb_pipeline,success,
4078,sample_4079,spk_0148,,b2819b0343b6c82dc066e874f6eddc7b06325e961dc9cc256535a3a4729ce149,United States English,common_voice_en_17569698.mp3,4.368,0.6863286299994797,0.6551692749999347,0.03115935499954503,8.0,False,success,,0.325581503999274,0.32456973700027447,0.0010117669989995193,13.0,False,success,,1.0119101339987537,0.9797390120002092,0.23166440796674764,staged_whisper_pipeline_plus_nllb_pipeline,success,
4079,sample_4080,spk_0839,,3e86b32df0e57c976f2bf78d712020e8684b3531dc3fc2d49d3102df8dbf4459,United States English,common_voice_en_623389.mp3,3.384,0.6605544229996667,0.6295537969999714,0.03100062599969533,7.0,False,success,,0.3025095160010096,0.3010723120005423,0.0014372040004673181,13.0,False,success,,0.9630639390006763,0.9306261090005137,0.28459336258885237,staged_whisper_pipeline_plus_nllb_pipeline,success,
4080,sample_4081,spk_1474,,7eb578b28431ea0a5861f7a2f1254ce5793c49786a2fef7709349fcc4725c9f2,United States English,common_voice_en_558505.mp3,3.216,0.5890243720004946,0.5664643999998589,0.022559972000635753,8.0,False,success,,0.3136135650001961,0.3122315239997988,0.0013820410003972938,13.0,False,success,,0.9026379370006907,0.8786959239996577,0.28067100031116005,staged_whisper_pipeline_plus_nllb_pipeline,success,
4081,sample_4082,spk_0716,,b100e056240e6c51fe5c05fe8eaeae93f2d8063b6867465a58e7ad4718ac8fa0,United States English,common_voice_en_622032.mp3,5.184,0.7696697339997627,0.7438917020008375,0.025778031998925144,14.0,False,success,,0.3204440090012213,0.31744837099904544,0.0029956380021758378,14.0,False,success,,1.090113743000984,1.061340072999883,0.2102842868443256,staged_whisper_pipeline_plus_nllb_pipeline,success,
4082,sample_4083,spk_0550,,076f3e65f07697a9527143c123ad8a715a5f17e9f66442b1547e31e1076f7898,United States English,common_voice_en_17624628.mp3,1.824,0.5721861420006462,0.5522301009996227,0.01995604100102355,8.0,False,success,,0.2070163490006962,0.20595539600071788,0.0010609529999783263,9.0,False,success,,0.7792024910013424,0.7581854970003405,0.4271943481367009,staged_whisper_pipeline_plus_nllb_pipeline,success,
4083,sample_4084,spk_0799,,21ab88c247c6a72eab8675717b0c89cbbede062cf4e9c5982de5922ca86d713c,United States English,common_voice_en_477892.mp3,5.76,0.8763976239997646,0.8507103539996024,0.025687270000162243,17.0,False,success,,0.41938195600050676,0.4172073569989152,0.0021745990015915595,18.0,False,success,,1.2957795800002714,1.2679177109985176,0.224961732638936,staged_whisper_pipeline_plus_nllb_pipeline,success,
4084,sample_4085,spk_0234,,d7709dbdaab04344dbf4c0c15ba40aeabf8524c6553e8bffe6cce8b9cf2fe23f,United States English,common_voice_en_18478370.mp3,4.392,0.7927160669996738,0.7693874530004905,0.02332861399918329,14.0,False,success,,0.405010204998689,0.4029556469995441,0.0020545579991448903,18.0,False,success,,1.1977262719983628,1.1723431000000346,0.27270634608341593,staged_whisper_pipeline_plus_nllb_pipeline,success,
4085,sample_4086,spk_0280,,00309afe3c32bd44bbc424db0f27fd2c9dfc36fc7f7a5e8648333b429168aee0,United States English,common_voice_en_18255757.mp3,3.072,0.5507707910001045,0.5281569959997796,0.0226137950003249,7.0,False,success,,0.20797126599973126,0.20673371799966844,0.0012375480000628158,9.0,False,success,,0.7587420569998358,0.734890713999448,0.24698634667963404,staged_whisper_pipeline_plus_nllb_pipeline,success,
4086,sample_4087,spk_0501,,4284b0251e16e74d13b20f55c904d2061630b7ce31f3aa2f9fe924ea3e3c85a3,United States English,common_voice_en_18337310.mp3,3.552,0.5632631170001332,0.5395071479997569,0.023755969000376354,7.0,False,success,,0.2287212739993265,0.2274919970004703,0.0012292769988562213,10.0,False,success,,0.7919843909994597,0.7669991450002271,0.2229685785471452,staged_whisper_pipeline_plus_nllb_pipeline,success,
4087,sample_4088,spk_0907,,c7d47965470a1961b3a453d856e8a312d6d367b1515914652b5532e885d4667c,United States English,common_voice_en_17704988.mp3,2.64,0.5170773220006595,0.49596672899951955,0.021110593001139932,6.0,False,success,,0.26224051600001985,0.26096604999838746,0.0012744660016323905,11.0,False,success,,0.7793178380006793,0.756932778997907,0.29519615075783306,staged_whisper_pipeline_plus_nllb_pipeline,success,
4088,sample_4089,spk_0524,,3c6dd0054d1e65c45d94469c4cfa926c763c38e268f698ff0dc130e98deb7857,United States English,common_voice_en_478716.mp3,2.496,0.6176470740001605,0.5977697170001193,0.01987735700004123,9.0,False,success,,0.22610914500000945,0.22519704700061993,0.0009120979993895162,10.0,False,success,,0.84375621900017,0.8229667640007392,0.33804335697122195,staged_whisper_pipeline_plus_nllb_pipeline,success,
4089,sample_4090,spk_0362,,7dbdf5af9ceea2b4ab4efc80eb77aba2f75fc0bc869c240cb885a7f08a8c9028,United States English,common_voice_en_91637.mp3,5.016,0.8903617139994822,0.8655513579997205,0.02481035599976167,17.0,False,success,,0.45394392399975914,0.45293535999917367,0.0010085640005854657,20.0,False,success,,1.3443056379992413,1.3184867179988942,0.26800351634753616,staged_whisper_pipeline_plus_nllb_pipeline,success,
4090,sample_4091,spk_1440,,d61e84aa3fb14a2e8fac4fdbd1edd182cd1ba867dde20fee61a81dea13a91dff,United States English,common_voice_en_17689645.mp3,5.784,1.2004240490005031,1.1719476270000087,0.028476422000494495,26.0,False,success,,0.7079397760007851,0.706539258999328,0.0014005170014570467,27.0,False,success,,1.9083638250012882,1.8784868859993367,0.32993842064337625,staged_whisper_pipeline_plus_nllb_pipeline,success,
4091,sample_4092,spk_1333,,0d1432d7d4cb842cf42c6755757e3b3c2d58567fc04d660499e35dccf05b1b22,United States English,common_voice_en_19029060.mp3,5.184,0.7243984330007152,0.699988932999986,0.024409500000729167,12.0,False,success,,0.5653651180000452,0.563569620000635,0.001795497999410145,19.0,False,success,,1.2897635510007603,1.263558553000621,0.2487969812887269,staged_whisper_pipeline_plus_nllb_pipeline,success,
4092,sample_4093,spk_0159,,25c1669efac44d708b5b79cc9c12b61e871f6ea40f12c0871e3c0df6bf38bcc6,United States English,common_voice_en_19813502.mp3,2.28,0.48060300500037556,0.45889698500013765,0.021706020000237913,5.0,False,success,,0.3452517980003904,0.34423679599967727,0.0010150020007131388,11.0,False,success,,0.825854803000766,0.8031337809998149,0.3622170188599851,staged_whisper_pipeline_plus_nllb_pipeline,success,
4093,sample_4094,spk_0156,,7f5e31075eaf913898e983fcf019d9e09fa9def973496fc81ac810a936a6bbc1,United States English,common_voice_en_18667135.mp3,2.64,0.7215819190005277,0.6987347280000904,0.022847191000437306,8.0,False,success,,0.35651277900069545,0.3547323349994258,0.0017804440012696432,11.0,False,success,,1.0780946980012232,1.0534670629995162,0.40836920378834207,staged_whisper_pipeline_plus_nllb_pipeline,success,
4094,sample_4095,spk_0775,,022a0f60d86dd20b064b109bc82a431cf9a1c7f83cf2e0707a463a6e2b7175ba,United States English,common_voice_en_18722052.mp3,5.856,1.0158638459997746,0.981275862000075,0.034587983999699645,15.0,False,success,,0.43861304799975187,0.4375723849989299,0.0010406630008219508,14.0,False,success,,1.4544768939995265,1.418848246999005,0.24837378654363498,staged_whisper_pipeline_plus_nllb_pipeline,success,
4095,sample_4096,spk_0580,,1e7698c68a5b090d6145b97890e1da03ab8aa9b069ccf99eb5e718f7c5384e77,United States English,common_voice_en_19678206.mp3,4.344,0.9612665630002084,0.9300828539999202,0.031183709000288218,15.0,False,success,,0.5844377169996733,0.5834045699994022,0.0010331470002711285,20.0,False,success,,1.5457042799998817,1.5134874239993223,0.35582511049721033,staged_whisper_pipeline_plus_nllb_pipeline,success,
4096,sample_4097,spk_1034,,e985040f2c015fcb373b6e0a00ca4459a995b2ee8849bac45e08064de5600fe1,United States English,common_voice_en_17294867.mp3,3.408,0.7122520809998605,0.6841012519998912,0.028150828999969235,8.0,False,success,,0.5169570569996722,0.5148534639993159,0.0021035930003563408,15.0,False,success,,1.2292091379995327,1.198954715999207,0.36068343251159996,staged_whisper_pipeline_plus_nllb_pipeline,success,
4097,sample_4098,spk_1014,,33afe6ea6eeff45cf386b670def32f482039bd599907bd119c4b5af29ca93be0,United States English,common_voice_en_497097.mp3,7.032,0.8659588709997479,0.8199768619997485,0.04598200899999938,15.0,False,success,,0.49077629999919736,0.48971798200000194,0.001058317999195424,18.0,False,success,,1.3567351709989453,1.3096948439997504,0.19293731100667594,staged_whisper_pipeline_plus_nllb_pipeline,success,
4098,sample_4099,spk_0783,,21dd09f52985e8a8a3777378970b5d0ddd5de7d9b96d9a1a93b1d944348bcf8f,United States English,common_voice_en_19738327.mp3,6.528,0.9080236709996825,0.8821489959991595,0.025874675000522984,18.0,False,success,,0.4297553070009599,0.4287131959990802,0.0010421110018796753,18.0,False,success,,1.3377789780006424,1.3108621919982397,0.20492937775745135,staged_whisper_pipeline_plus_nllb_pipeline,success,
4099,sample_4100,spk_1101,,0277bb39b74f403b91539dc8ea539f2a7a695261c05ad4de3708c228507e4b04,United States English,common_voice_en_18726883.mp3,4.224,0.6275128019997283,0.6048637829999279,0.02264901899980032,9.0,False,success,,0.35961194800074736,0.35856187300123565,0.0010500749995117076,16.0,False,success,,0.9871247500004756,0.9634256560011636,0.23369430634480956,staged_whisper_pipeline_plus_nllb_pipeline,success,
4100,sample_4101,spk_0359,,5786ab65270e4d5091fa37d922db99142657da2c3fa97b316cb82bfe9dfe036b,United States English,common_voice_en_593039.mp3,2.664,0.6075621310001225,0.5865421460002835,0.021019984999838925,8.0,False,success,,0.2501323099986621,0.24901751799916383,0.0011147919994982658,10.0,False,success,,0.8576944409987846,0.8355596639994474,0.32195737274729147,staged_whisper_pipeline_plus_nllb_pipeline,success,
4101,sample_4102,spk_0172,,a9f049f403701e9a320959f3cb115b461ce525f98d70258483fd804f78ab2caa,United States English,common_voice_en_18487609.mp3,4.056,0.7225511360002201,0.6989670390003084,0.023584096999911708,12.0,False,success,,0.34702939499948116,0.346036622999236,0.0009927720002451679,15.0,False,success,,1.0695805309997013,1.0450036619995444,0.26370328673562654,staged_whisper_pipeline_plus_nllb_pipeline,success,
4102,sample_4103,spk_1021,,f53ab39063258d3f9cd5215fecfd23324f622a50b3893a2f66a3d6d3f65960d5,United States English,common_voice_en_175805.mp3,2.976,0.47395859399966866,0.45097182799963775,0.02298676600003091,4.0,False,success,,0.18342855900118593,0.18257202499989944,0.0008565340012864908,8.0,False,success,,0.6573871530008546,0.6335438529995372,0.22089622076641618,staged_whisper_pipeline_plus_nllb_pipeline,success,
4103,sample_4104,spk_1408,,594bc32413922060dffb4b81a68bcb832e50776815b351f17c8fc0fd2787b6f9,United States English,common_voice_en_603897.mp3,3.384,0.6678632910006854,0.646053321999716,0.02180996900096943,11.0,False,success,,0.4056052270007058,0.4046028249995288,0.0010024020011769608,17.0,False,success,,1.0734685180013912,1.0506561469992448,0.31721882919662864,staged_whisper_pipeline_plus_nllb_pipeline,success,
4104,sample_4105,spk_0477,,3f058ea2ccc4f34cd91d05a056f02411d086bf40a405556db95406752edb36c8,United States English,common_voice_en_660162.mp3,3.384,0.6128925209995941,0.5890283250000721,0.023864195999522053,9.0,False,success,,0.34904244000063045,0.3479555600006279,0.0010868800000025658,15.0,False,success,,0.9619349610002246,0.9369838850007,0.2842597402482933,staged_whisper_pipeline_plus_nllb_pipeline,success,
4105,sample_4106,spk_0703,,e68c51eafee2801f5e0bc0c146359ea67009cb58f9ef039b99ec6b62fd1c566b,United States English,common_voice_en_17309092.mp3,5.784,0.4603871299996172,0.43387640199944144,0.02651072800017573,4.0,False,success,,0.18391050600075687,0.18259859799945843,0.001311908001298434,8.0,False,success,,0.644297636000374,0.6164749999988999,0.1113930905948088,staged_whisper_pipeline_plus_nllb_pipeline,success,
4106,sample_4107,spk_0627,,e82a4b1a3ffec7d86c8ef40a883b4977,United States English,common_voice_en_17257085.mp3,3.0,0.6450219179996566,0.623477438000009,0.021544479999647592,10.0,False,success,,0.371757933000481,0.37076138100019307,0.0009965520002879202,16.0,False,success,,1.0167798510001376,0.9942388190002021,0.33892661700004584,staged_whisper_pipeline_plus_nllb_pipeline,success,
4107,sample_4108,spk_1408,,dcfaab87afd032c41d95478d31f5b78e4d50659a140db8c5ec5f095d1cc3a5eb,United States English,common_voice_en_603921.mp3,1.824,0.4529281569994055,0.4323323660000824,0.02059579099932307,4.0,False,success,,0.2531858340007602,0.2521038070008217,0.0010820269999385346,10.0,False,success,,0.7061139910001657,0.6844361730009041,0.38712389857465224,staged_whisper_pipeline_plus_nllb_pipeline,success,
4108,sample_4109,spk_1155,,d048be8a207c2f695b8e63533ce83b03,United States English,common_voice_en_17279768.mp3,5.256,0.6195408559997304,0.5900994789999459,0.029441376999784552,9.0,False,success,,0.4906468549997953,0.4895696349994978,0.0010772200002975296,21.0,False,success,,1.1101877109995257,1.0796691139994437,0.21122292827236028,staged_whisper_pipeline_plus_nllb_pipeline,success,
4109,sample_4110,spk_1368,,068c2afe9543fa8e7f87745c39749fddf9069c47bfbdd573a105855a1dd7aa1a,United States English,common_voice_en_17290669.mp3,7.536,0.8304961680005363,0.8023780869998518,0.02811808100068447,15.0,False,success,,0.3959592020000855,0.3931510860002163,0.0028081159998691874,16.0,False,success,,1.2264553700006218,1.1955291730000681,0.16274620090241798,staged_whisper_pipeline_plus_nllb_pipeline,success,
4110,sample_4111,spk_0055,,fc8dd814986124af1f022ba53710bc661d8a01df4edead6a269491698319870b,United States English,common_voice_en_18500433.mp3,4.224,0.7285431299997072,0.7056939539997984,0.022849175999908766,12.0,False,success,,0.32741265799995745,0.32612513000094623,0.0012875279990112176,14.0,False,success,,1.0559557879996646,1.0318190840007446,0.24998953314386,staged_whisper_pipeline_plus_nllb_pipeline,success,
4111,sample_4112,spk_0390,,2eb768a4386e5430e10e677518fddd1ec1aa08828f847ce24f2ed4fb37d3689d,United States English,common_voice_en_20067338.mp3,7.584,0.7762024590001602,0.7495531399999891,0.02664931900017109,14.0,False,success,,0.4104927210009919,0.40919365599984303,0.001299065001148847,17.0,False,success,,1.186695180001152,1.158746795999832,0.15647352056977215,staged_whisper_pipeline_plus_nllb_pipeline,success,
4112,sample_4113,spk_1131,,0128a2497ba190bd8cd067cd3cda4e38f40da0261c3d90e3e3e3c6365a317ced,United States English,common_voice_en_91697.mp3,2.856,0.638584936999905,0.6079616260003604,0.03062331099954463,7.0,False,success,,0.3047286149994761,0.3035678480009665,0.0011607669985096436,13.0,False,success,,0.9433135519993812,0.9115294740013269,0.3302918599437609,staged_whisper_pipeline_plus_nllb_pipeline,success,
4113,sample_4114,spk_0091,,2c4cd35f82d685215fd193cfdbe93efb3db314c8b17cbbafcd5e87c639627cad,United States English,common_voice_en_617001.mp3,3.264,0.5674890290001713,0.5423337940001147,0.025155235000056564,5.0,False,success,,0.2139040809997823,0.21295423900119204,0.0009498419985902729,9.0,False,success,,0.7813931099999536,0.7552880330013068,0.23939739889704462,staged_whisper_pipeline_plus_nllb_pipeline,success,
4114,sample_4115,spk_1173,,537c2b5c56f925ea77266a55238c1b938f55ada11e0b44351eede3cdc0b17a64,United States English,common_voice_en_561556.mp3,4.944,1.0910280219995911,1.0580381570007376,0.03298986499885359,18.0,False,success,,0.41297150799982774,0.41178578899962304,0.0011857190002046991,18.0,False,success,,1.5039995299994189,1.4698239460003606,0.3042070246762579,staged_whisper_pipeline_plus_nllb_pipeline,success,
4115,sample_4116,spk_0984,,b37e6f87c2d6d8f869d4f2bde9673be3ca9f71ef876e194aac273f8b367c22b3,United States English,common_voice_en_18410011.mp3,3.216,0.7236404610002865,0.6968758359998901,0.026764625000396336,8.0,False,success,,0.27223961299932853,0.2711750189992017,0.0010645940001268173,11.0,False,success,,0.995880073999615,0.9680508549990918,0.3096642021143081,staged_whisper_pipeline_plus_nllb_pipeline,success,
4116,sample_4117,spk_0647,,1076ec19e300d710e9339ccd539acf601b8d780b8392c43c30ab1539ebeea4ff,United States English,common_voice_en_19199370.mp3,3.216,0.6131644060005783,0.5851773399999729,0.02798706600060541,8.0,False,success,,0.32899684800031537,0.3280303350002214,0.0009665130000939826,14.0,False,success,,0.9421612540008937,0.9132076750001943,0.29296058893062615,staged_whisper_pipeline_plus_nllb_pipeline,success,
4117,sample_4118,spk_1123,,290e03ed94c455a7b26eec0fc1290a4da784145addbf5a2ba0314f5898d6d0f5,United States English,common_voice_en_19942983.mp3,5.808,0.8579487030001474,0.8331317639995177,0.024816939000629645,16.0,False,success,,0.6375769349997427,0.634666998999819,0.0029099359999236185,27.0,False,success,,1.49552563799989,1.4677987629993368,0.257494083677667,staged_whisper_pipeline_plus_nllb_pipeline,success,
4118,sample_4119,spk_0085,,21216c54f05b86c331e7afd950edce86f7444cdde15ceded3faff8fb7d9f96ac,United States English,common_voice_en_19722390.mp3,4.56,0.7683943190004356,0.7460536449998472,0.02234067400058848,14.0,False,success,,0.3929449419993034,0.39179752500058385,0.0011474169987195637,17.0,False,success,,1.161339260999739,1.137851170000431,0.2546796624999428,staged_whisper_pipeline_plus_nllb_pipeline,success,
4119,sample_4120,spk_1165,,31307891bca6dc6bfe06fdc04067e9c7a923f804450195a52f899f18c09e7cee,United States English,common_voice_en_657527.mp3,2.52,0.5512570789996971,0.5293675709999661,0.021889507999730995,7.0,False,success,,0.25227923600141366,0.25134558199897583,0.0009336540024378337,11.0,False,success,,0.8035363150011108,0.780713152998942,0.31886361706393285,staged_whisper_pipeline_plus_nllb_pipeline,success,
4120,sample_4121,spk_0773,,11394d38dcb531d6794513fadc3866e4d8a7023eecd7fae1f0ae9cd63a214590,United States English,common_voice_en_19254509.mp3,5.808,0.783973350999986,0.7592944909993093,0.02467886000067665,14.0,False,success,,0.4861048490001849,0.4829887420000887,0.0031161070000962354,21.0,False,success,,1.270078200000171,1.242283232999398,0.2186773760330873,staged_whisper_pipeline_plus_nllb_pipeline,success,
4121,sample_4122,spk_1176,,efa119e8d1d9c5b72509d0b8622d7bb3f78363d346cb946816ac57e6bd48c46f,United States English,common_voice_en_499510.mp3,2.664,0.6096321320001152,0.5879662130000725,0.021665919000042777,9.0,False,success,,0.3648282829999516,0.3638806420003675,0.0009476409995841095,16.0,False,success,,0.9744604150000669,0.95184685500044,0.36578844406909417,staged_whisper_pipeline_plus_nllb_pipeline,success,
4122,sample_4123,spk_1054,,2b9711624f77f979d16c8f4707d04c6d7e198375cf53250aeb57a81803a6dff3,United States English,common_voice_en_19981659.mp3,4.752,0.6207401890005713,0.5906227450004735,0.03011744400009775,9.0,False,success,,0.42094532400005846,0.41970945300090534,0.0012358709991531214,17.0,False,success,,1.0416855130006297,1.0103321980013789,0.2192099143519844,staged_whisper_pipeline_plus_nllb_pipeline,success,
4123,sample_4124,spk_0215,,134e7a23f9b10c174029f1153a5a4233aac2f5152e36d557e1c7bee42a5333d0,United States English,common_voice_en_19350035.mp3,6.384,0.7873634540001149,0.7614462269993965,0.025917227000718412,14.0,False,success,,0.6995344550014124,0.6981360740010132,0.0013983810003992403,23.0,False,success,,1.4868979090015273,1.4595823010004096,0.2329100734651515,staged_whisper_pipeline_plus_nllb_pipeline,success,
4124,sample_4125,spk_0074,,69ccb0ca407e02182996342961cd37aebd3343e39afbaeb8d033b849669ab19d,United States English,common_voice_en_17920045.mp3,7.896,0.8603862340005435,0.8266287900005409,0.03375744400000258,16.0,False,success,,0.7207130040005723,0.7194950269986293,0.001217977001942927,23.0,False,success,,1.5810992380011157,1.5461238169991702,0.2002405316617421,staged_whisper_pipeline_plus_nllb_pipeline,success,
4125,sample_4126,spk_1278,,c8fa353523cdb9f274d6ddfd1478ed860fc2cdfc1129d45a970fe647cddc59c4,United States English,common_voice_en_17705224.mp3,2.976,0.6238805750008396,0.6016670879998856,0.022213487000954046,9.0,False,success,,0.3530570130005799,0.3520811930011405,0.000975819999439409,11.0,False,success,,0.9769375880014195,0.953748281001026,0.3282720389789716,staged_whisper_pipeline_plus_nllb_pipeline,success,
